GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate or professional degree,Margin of Error; Male: - Graduate or professional degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate or professional degree,Margin of Error; Female: - Graduate or professional degree
0500000US42081,42081,"Lycoming County, Pennsylvania",76629,198,36883,198,812,423,2698,736,11925,1074,1716,523,7566,980,3606,671,5255,946,3305,630,39746,168,1245,650,2051,570,13740,1386,1792,612,7581,1165,5074,928,5734,882,2529,534
0500000US42085,42085,"Mercer County, Pennsylvania",74266,187,35775,285,805,357,2335,611,14447,1189,1927,484,5410,753,2953,678,4992,910,2906,667,38491,238,945,322,2736,691,14232,1231,1274,466,6319,1026,3898,781,4994,698,4093,782
0500000US42089,42089,"Monroe County, Pennsylvania",90141,1566,44757,980,1109,583,3296,1370,15817,1675,1892,693,7684,1390,3666,1062,7195,1327,4098,960,45384,844,1274,554,2346,748,14541,1633,1452,690,10479,1644,3597,879,6964,1613,4731,1362
0500000US42091,42091,"Montgomery County, Pennsylvania",471946,1461,224589,1110,3282,708,7706,1135,48200,2722,5949,1016,35658,2568,12686,1609,65018,3054,46090,2489,247357,689,3776,879,8023,1077,58071,2715,4214,754,36178,2559,19484,1842,67200,3267,50411,2744
0500000US42095,42095,"Northampton County, Pennsylvania",188854,1813,90343,1154,3175,933,5697,1134,30235,2337,3769,802,14541,1743,7628,1233,16754,1730,8544,1258,98511,897,2602,807,6085,1202,32650,2253,3269,964,15601,1828,9598,1449,17872,1709,10834,1265
0500000US42097,42097,"Northumberland County, Pennsylvania",64972,361,32103,364,1009,389,3277,669,14496,1219,1545,531,4316,897,1851,508,3666,813,1943,606,32869,131,933,447,2969,614,15365,1391,1315,474,3509,739,2988,537,3934,726,1856,443
0500000US42101,42101,"Philadelphia County, Pennsylvania",472211,4906,229251,2921,9935,2372,18935,2497,58079,4249,9367,1621,32666,3111,9386,1567,52994,3511,37889,2909,242960,2777,10827,1658,15991,1824,65478,3887,6546,1374,33050,3022,12710,1713,54631,3083,43727,2773
0500000US42107,42107,"Schuylkill County, Pennsylvania",99213,645,48927,444,1505,470,4180,754,21594,1452,3162,721,7359,992,3648,591,4938,860,2541,587,50286,323,717,254,4043,941,20412,1522,2185,589,8269,1004,6160,1038,4967,811,3533,772
0500000US42111,42111,"Somerset County, Pennsylvania",53454,289,26914,136,1945,537,1906,342,11975,935,1530,393,3391,591,2158,504,2822,616,1187,364,26540,258,962,335,1710,383,10725,858,1045,314,4509,701,2935,595,3002,574,1652,377
0500000US42125,42125,"Washington County, Pennsylvania",141763,575,68069,372,1958,647,3135,827,25089,1556,1870,526,10227,1176,5683,946,13917,1364,6190,1078,73694,342,1228,509,3867,819,25895,1689,2528,738,12495,1326,5878,940,14342,1452,7461,947
